TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1554500050.859478,94.807110,25.077408,9.423891,6.487621,2.166264,48.214231,12.123151,4.694020,3.026970,1.036943,6.901891,1.740577,0.780622,0.466992,0.174958,168.697576,37.434990,14.378318,9.902336,3.274858,219.503178,46.155145,19.999935,12.651835,4.515173,70.650361,14.188084,7.832921,5.766624,1.777561,17.087825,4.082352,1.915172,1.623111,0.653591,153.269924,34.083896,17.415218,11.858986,3.537150,136.691413,28.964091,15.297610,10.177235,2.504285,1.628895,0.407596,0.216939,0.212831,0.085951,225.630530,55.441253,23.637485,14.275645,5.101230,36.198405,9.368578,4.507505,2.619991,0.811542,184.829273,43.860992,18.203461,10.949839,3.784524,65.872483,18.832346,7.295515,5.276062,1.816656,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500050.985470,149.326825,33.118235,11.087705,7.658436,2.932725,76.984337,16.265543,5.334887,3.641407,1.433603,10.645664,2.360123,0.911546,0.560314,0.219236,268.671942,51.224281,16.222277,11.805532,4.556342,346.404821,62.019933,22.445765,15.376955,6.059255,108.198036,19.113710,8.265142,6.597714,2.397759,26.654900,5.557866,2.025311,1.772737,0.933019,236.011446,47.458925,17.168591,13.105925,4.834479,211.785421,39.418330,14.288671,11.320371,3.322900,2.480238,0.541656,0.213181,0.240365,0.108312,354.702236,71.860306,25.560900,16.850836,6.990064,56.100296,12.224306,5.022386,3.089102,1.091854,298.192713,57.606520,20.662888,13.234804,5.131025,102.775269,24.183800,8.572125,6.223614,2.450389,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500051.111662,213.718660,43.624799,14.399436,8.903390,3.703952,110.887232,21.600441,6.718473,4.322667,1.839342,15.144381,3.164660,1.130850,0.656679,0.261798,385.353102,68.721294,20.310223,13.858545,5.883417,497.274749,83.157708,26.816273,18.489105,7.599253,153.174250,25.955670,9.276939,7.669397,3.035465,37.810633,7.700971,2.314298,1.999518,1.211603,334.575049,65.758552,17.478151,14.701950,6.100532,300.741526,53.585998,13.788983,12.800216,4.135122,3.448497,0.705092,0.228587,0.282501,0.131526,506.858888,93.244911,30.025579,19.734508,8.952135,79.950345,16.026457,6.084406,3.577986,1.372944,431.585528,75.215569,25.586189,15.685863,6.499634,146.630403,31.314767,11.102212,7.197200,3.093824,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500051.237654,264.384191,52.642895,18.665134,9.676662,4.213386,137.726956,26.127659,8.528338,4.788647,2.116769,18.639557,3.857356,1.378248,0.718116,0.287155,476.995775,83.538177,25.574268,15.181008,6.802270,617.885333,101.687039,31.620369,20.724602,8.614915,188.834840,32.233644,10.401168,8.503377,3.468207,46.533039,9.877631,2.750952,2.191913,1.398587,414.112172,83.470353,18.803074,15.911288,6.929039,371.767473,66.611358,13.932903,13.931066,4.663281,4.192068,0.837081,0.250152,0.318652,0.147346,627.816579,111.436893,35.389685,21.708747,10.310314,98.941026,19.384769,7.397875,3.878664,1.559568,538.236481,90.064359,31.614104,17.310784,7.413152,181.056920,37.516118,14.349614,7.778919,3.523505,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500051.363747,284.892810,56.272851,22.533066,9.541078,4.256059,148.550959,27.908942,10.148167,4.797408,2.157725,20.073613,4.147064,1.560415,0.712279,0.283998,512.436326,89.465931,30.090945,15.036749,6.958589,666.704605,109.743593,34.770599,20.956921,8.702394,203.403653,35.486176,11.061092,8.607334,3.522181,49.938903,11.353507,3.281147,2.220469,1.426854,447.046646,94.569059,21.605684,15.978579,7.043501,400.486455,73.519567,14.743320,13.992756,4.703851,4.439528,0.881898,0.259143,0.328101,0.149280,675.773252,118.491474,39.131619,21.689692,10.534676,106.758883,20.870844,8.452651,3.820744,1.577591,582.341909,95.758142,36.434474,17.267000,7.504610,194.767656,40.063744,17.275626,7.636466,3.566256,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500051.489639,265.467738,52.519459,24.698996,8.424903,3.796128,138.514536,25.985810,10.988100,4.285361,1.939753,18.611876,3.883223,1.598541,0.632079,0.251470,476.614359,83.459597,32.089269,13.261305,6.283034,623.284832,103.143822,34.582909,18.806101,7.782190,189.749514,34.221390,10.783435,7.762117,3.160939,46.347622,11.584066,3.799803,2.018011,1.285283,419.304376,94.932375,25.851244,14.601963,6.415336,374.481610,71.310098,16.024457,12.664996,4.224371,4.084254,0.813716,0.242116,0.301858,0.135957,630.183931,110.221002,39.174596,19.344267,9.521647,99.621321,19.663282,8.788910,3.368187,1.412865,545.395360,88.940393,37.967385,15.333619,6.712923,180.964471,37.446707,18.855172,6.711640,3.189711,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500051.615731,212.670221,42.647267,24.731212,6.664051,2.989581,110.776204,21.026089,10.858621,3.407946,1.539480,14.895541,3.150777,1.479213,0.500914,0.200148,379.916701,67.652793,31.071321,10.380957,5.033243,499.388409,84.037908,30.861033,14.895812,6.156062,152.447041,28.818336,9.446042,6.169348,2.508133,37.106636,10.504819,4.168523,1.625998,1.026215,338.713151,84.499298,30.660658,12.142281,5.289265,300.952696,60.654112,17.259778,10.250544,3.392017,3.240547,0.653509,0.198469,0.247242,0.112023,504.331119,89.080818,35.273014,15.324204,7.657853,80.042425,16.110880,8.305671,2.648025,1.120789,438.423890,71.678755,35.699827,12.073715,5.325932,144.626165,30.416222,18.730580,5.271594,2.524403,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500051.741823,145.033779,30.204253,23.148215,4.821240,2.105047,75.351639,14.797240,10.005868,2.451727,1.091920,10.082472,2.201280,1.262503,0.361317,0.146324,257.865773,47.644737,27.927521,7.325628,3.655242,341.042001,58.977320,25.106310,10.499483,4.350769,104.631007,21.056926,7.442945,4.324307,1.781600,25.292552,8.479750,4.312687,1.168792,0.737516,233.925639,66.687915,34.957187,9.357784,4.046933,206.619419,45.078933,18.074083,7.459516,2.486595,2.197671,0.452301,0.141736,0.181915,0.085900,344.229213,62.122379,29.066246,10.887962,5.614234,54.758792,11.428925,7.293590,1.879099,0.798147,300.768982,49.813490,30.838893,8.530064,3.828847,98.255252,21.389952,17.316362,3.767645,1.796763,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500051.868215,82.828783,19.192328,20.810397,3.396024,1.398031,42.678695,9.270438,8.840371,1.683579,0.727224,5.717485,1.328846,1.030984,0.252390,0.104707,145.735506,29.763821,24.029117,4.943514,2.570047,193.930236,35.801409,19.270654,6.849558,2.867149,60.446731,13.345397,5.371204,2.730969,1.189383,14.548249,6.149865,4.212954,0.780750,0.503025,135.851805,46.958332,37.590255,6.998707,3.031463,118.750280,29.357511,18.163287,5.037985,1.770153,1.267034,0.269355,0.089936,0.123994,0.065607,196.937947,37.650458,22.711530,7.246035,4.022127,31.570846,7.095951,6.167404,1.260991,0.537976,173.142127,30.118872,25.230221,5.687685,2.669589,55.962961,13.211707,15.326308,2.603490,1.219810,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500051.994407,40.638730,12.219600,18.389589,2.616634,1.000673,20.683859,5.696847,7.673733,1.239046,0.515432,2.722004,0.734795,0.844061,0.193208,0.082047,70.211959,18.109296,20.425303,3.647959,1.990738,94.029459,19.977154,14.763132,4.613128,1.964761,30.349680,7.601827,3.712142,1.691920,0.839292,7.265113,4.119109,3.925236,0.542018,0.366245,67.744927,30.126517,38.047696,5.462774,2.402044,58.421371,17.247817,17.490902,3.439480,1.372267,0.649588,0.145353,0.056453,0.084534,0.054828,97.658412,21.346743,17.771636,5.054586,3.189049,15.745867,4.168056,5.224075,0.894804,0.388312,86.578529,17.095063,20.363260,4.057316,2.060209,27.443077,7.848984,13.337191,1.969177,0.899911,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500052.120299,20.285868,9.444903,16.067677,2.408516,0.907577,10.111277,4.290523,6.608557,1.095370,0.457976,1.298727,0.456119,0.714097,0.179780,0.077016,33.629211,13.075683,17.402435,3.345364,1.899997,45.224250,12.573585,11.939148,3.766041,1.629911,15.615833,4.493203,2.674257,1.245623,0.725315,3.822009,2.712563,3.561508,0.458544,0.320997,33.487770,18.676462,36.901801,4.722263,2.119781,28.437242,10.120319,16.428292,2.719142,1.276997,0.362283,0.088548,0.044040,0.065515,0.052341,50.123014,14.096548,14.636975,4.273026,3.061206,8.161907,2.830229,4.522340,0.767177,0.345685,44.360217,11.363991,16.756836,3.568279,1.955051,13.901692,5.561104,11.539706,1.813515,0.825580,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500052.246192,14.946814,9.063073,13.638859,2.500960,1.019453,7.616314,4.330408,5.567394,1.115596,0.507867,0.912458,0.391832,0.616366,0.191984,0.083619,23.525130,11.998377,14.617709,3.578028,2.127813,31.832450,10.830088,10.263600,3.767976,1.665462,11.348467,3.473563,2.176383,1.208828,0.767716,2.901435,1.910432,3.218216,0.472994,0.329254,23.013741,12.425288,35.336283,4.434887,2.041275,19.560271,7.055697,15.571261,2.597985,1.379889,0.283682,0.078899,0.046383,0.062392,0.054034,37.485676,12.716902,12.720617,4.352181,3.357502,6.118560,2.531334,3.934828,0.785797,0.371616,32.874429,10.252748,14.044923,3.728562,2.150996,10.439755,5.202563,9.810883,1.923444,0.907826,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500052.372284,14.380017,8.947297,10.947126,2.630963,1.217229,7.674127,4.864800,4.462572,1.160755,0.606160,0.850332,0.397213,0.521268,0.209021,0.095649,21.725250,11.675650,11.685572,3.873915,2.473412,29.702789,10.869893,8.969739,4.037239,1.853354,10.358632,3.462545,1.968783,1.349087,0.877791,2.734698,1.476069,2.919677,0.513505,0.352058,20.729378,9.588084,34.438446,4.301986,2.044408,17.627399,6.059537,15.336527,2.753237,1.565835,0.260713,0.089431,0.053688,0.069186,0.056105,35.127401,13.069788,11.202342,4.687799,3.784164,5.764556,2.524338,3.316029,0.850212,0.422607,30.690298,10.446518,11.622797,4.005770,2.441333,10.006246,5.319217,8.001939,2.079795,1.046166,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500052.498676,13.809361,8.103874,8.190979,2.688807,1.421309,8.021474,5.403307,3.334383,1.175155,0.712859,0.776458,0.390135,0.423911,0.221365,0.109401,20.123778,10.498484,8.650922,4.020395,2.806428,27.395221,10.430177,7.650878,4.306761,2.082903,9.302707,3.628622,1.822695,1.539393,1.006723,2.492883,1.176764,2.620710,0.544871,0.373064,18.990715,8.564366,34.588766,4.246903,2.107756,15.887359,5.730139,15.759398,2.992669,1.771067,0.231080,0.106768,0.060426,0.081932,0.057296,31.943540,12.856384,9.644987,4.972498,4.195566,5.297413,2.384666,2.639580,0.908602,0.473797,27.842634,10.165467,9.222326,4.135825,2.723817,9.410425,5.149277,6.152839,2.178735,1.181060,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500052.624668,14.063847,6.639483,5.957231,2.659154,1.579108,9.271625,5.754921,2.399232,1.155333,0.798182,0.740827,0.356881,0.347859,0.225817,0.121776,19.831457,8.596598,6.145270,3.978578,3.042250,26.529188,9.325280,6.572394,4.490761,2.299492,8.814907,3.783367,1.651208,1.713920,1.121744,2.332668,0.958282,2.268098,0.557089,0.387526,19.068479,9.084866,35.458849,4.279064,2.230086,15.722765,6.044787,16.586023,3.229842,1.949830,0.212604,0.128648,0.066468,0.097035,0.057536,30.443716,11.908533,8.237537,5.134532,4.522721,5.138954,2.081807,2.019783,0.944381,0.511544,26.143065,9.535696,7.242327,4.122675,2.954790,9.325206,4.627069,4.557377,2.202087,1.280662,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500052.750560,15.034903,5.137234,4.613068,2.546082,1.639836,10.972400,5.869963,1.781252,1.112194,0.832790,0.741412,0.321147,0.312381,0.221155,0.129029,20.973063,6.800389,4.587134,3.766497,3.103828,27.035437,8.261041,5.931586,4.512354,2.433093,8.835080,4.075737,1.473561,1.804347,1.184702,2.267504,0.847585,1.873034,0.544028,0.391003,20.684939,11.244121,36.359006,4.378851,2.373555,17.051579,7.433045,17.363651,3.392498,2.050382,0.211884,0.157143,0.072718,0.109768,0.056633,30.816734,10.990501,7.151221,5.178804,4.681180,5.292051,1.774740,1.558415,0.949986,0.522979,27.532578,10.048527,6.190404,4.126969,3.102459,9.761310,4.015550,3.430964,2.157502,1.315660,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500052.876652,17.201522,4.234968,4.289841,2.388417,1.576441,13.402505,5.776113,1.546849,1.068282,0.803538,0.824127,0.318711,0.327132,0.209255,0.128140,23.818726,6.034222,4.198884,3.473607,2.956687,29.259010,8.235793,5.874713,4.371107,2.427738,9.606669,4.752219,1.323984,1.773304,1.169793,2.370021,0.891770,1.471933,0.509568,0.381576,23.782858,14.896796,36.343196,4.517681,2.484318,19.979676,10.159595,17.519151,3.446976,2.036133,0.233402,0.192311,0.078874,0.115798,0.054477,33.887719,11.079100,6.531236,5.163793,4.597042,5.884457,1.670488,1.325934,0.931014,0.501550,33.743808,13.388262,6.583042,4.369922,3.153741,11.071077,3.679565,2.890811,2.081774,1.269331,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500053.002744,19.101114,4.383005,4.659190,2.266679,1.409171,14.767412,5.723773,1.562539,1.054704,0.730039,0.902228,0.384583,0.373849,0.195617,0.118776,26.387564,6.909239,4.665002,3.254839,2.643532,31.017750,10.093778,6.130946,4.207031,2.285241,10.285446,5.971225,1.211090,1.642867,1.082787,2.480607,1.099180,1.124534,0.468641,0.362311,26.169816,19.187237,34.574599,4.649723,2.514364,22.734800,13.836623,16.561187,3.412380,1.914960,0.261755,0.230854,0.083661,0.113566,0.051375,36.918869,12.801586,6.262558,5.203285,4.263199,6.421062,1.908651,1.287423,0.909513,0.453639,44.204467,20.200384,8.383693,5.003994,3.124314,12.302203,3.910455,2.814603,2.035274,1.152000,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500053.128836,20.509135,5.635945,5.208061,2.254167,1.197925,16.137839,6.177566,1.678597,1.096900,0.657383,0.974064,0.530730,0.420685,0.186395,0.103814,28.042889,9.453629,5.466456,3.235770,2.271991,31.309374,14.136245,6.397995,4.207723,2.069723,10.731601,7.695205,1.167692,1.488522,0.960837,2.608931,1.464151,0.886954,0.441932,0.341613,27.227701,23.154898,31.037252,4.783020,2.451066,24.519805,17.778310,14.598772,3.359852,1.750123,0.288803,0.266199,0.086566,0.105612,0.048473,39.060500,16.140365,6.196718,5.367366,3.764828,6.818049,2.498210,1.352560,0.906554,0.396370,57.089689,29.187035,11.000124,5.967007,3.059971,13.312542,4.768179,2.954310,2.062474,1.001626,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500053.254828,21.492458,7.776089,5.425600,2.373229,1.017675,17.667663,7.694890,1.730766,1.196374,0.629743,1.039744,0.742552,0.435224,0.184900,0.088626,28.985786,13.247779,6.028267,3.441705,1.968806,31.093750,19.998984,6.398115,4.491416,1.883813,10.909059,9.709362,1.277360,1.409913,0.854943,2.771036,1.976705,0.806831,0.444353,0.329714,27.157364,26.102482,26.539274,4.937064,2.331658,25.300134,21.132848,12.283738,3.375856,1.634367,0.310018,0.291357,0.087599,0.097153,0.047296,40.602141,20.554827,6.170417,5.636096,3.262870,7.193035,3.349683,1.403506,0.929047,0.351040,69.827444,37.858421,13.621887,7.018107,3.026701,14.112714,6.116745,3.028988,2.166936,0.871793,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500053.381021,22.926899,10.521066,5.151363,2.589879,0.923294,20.740394,10.538904,1.692160,1.332307,0.664321,1.147174,0.990147,0.409848,0.191409,0.079334,30.320939,17.753649,6.135307,3.807745,1.820519,31.647826,26.904154,6.140558,5.042085,1.823160,11.072216,11.773688,1.611651,1.485888,0.806853,3.039370,2.607154,0.889685,0.477535,0.331898,27.318659,27.954287,22.209827,5.096661,2.217629,25.850636,23.368112,10.312842,3.491158,1.639834,0.330657,0.304686,0.086277,0.092961,0.048823,43.168609,25.518517,6.236002,5.936220,2.917897,7.900635,4.341780,1.394368,0.970896,0.333100,79.393090,44.157999,15.645912,7.855116,3.074413,15.201562,7.763404,2.939395,2.315272,0.806172,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500053.507113,25.442355,13.350688,4.531626,2.843534,0.930939,25.188702,14.238977,1.627893,1.480041,0.745085,1.337132,1.222741,0.359654,0.204205,0.080653,33.053410,22.101046,5.870335,4.242406,1.849516,34.761327,33.501309,5.789608,5.726037,1.931824,11.536924,13.585806,2.143451,1.739885,0.836518,3.423840,3.259906,1.077915,0.532406,0.347018,28.686427,28.929357,18.700802,5.252847,2.166773,26.940068,24.283357,8.960365,3.698685,1.784054,0.353798,0.307378,0.082210,0.095924,0.053016,48.034021,30.230733,6.492649,6.237107,2.828366,9.167978,5.286890,1.342075,1.026291,0.346672,82.421874,46.877432,16.746446,8.275298,3.213089,17.011055,9.378554,2.749056,2.471594,0.822225,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500053.633005,28.228175,15.534296,3.866246,3.082654,1.010958,30.263543,17.677754,1.625301,1.620262,0.829685,1.555510,1.381144,0.312263,0.220022,0.093024,36.180035,25.192635,5.509971,4.676494,2.002850,39.004669,38.188637,5.583263,6.358730,2.165665,11.917277,14.857004,2.771014,2.114369,0.928109,3.765303,3.799453,1.284884,0.594211,0.367288,30.647526,29.442873,16.192739,5.406501,2.207611,28.034742,24.054808,8.202620,3.948690,2.015412,0.375380,0.301926,0.076690,0.105817,0.058687,53.649793,33.704357,7.080654,6.601404,2.981537,10.607183,5.960773,1.302815,1.098179,0.381895,77.255132,45.831425,16.943219,8.278551,3.398048,18.928022,10.548612,2.605643,2.621751,0.900893,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500053.759397,30.132753,16.384410,3.425240,3.269743,1.110698,34.038572,19.582448,1.724046,1.734355,0.875283,1.728785,1.418000,0.289056,0.234109,0.112131,38.133505,26.112695,5.316565,5.055062,2.191751,42.212859,39.640381,5.692799,6.755284,2.417369,11.884455,15.329018,3.339731,2.492875,1.040214,3.906111,4.086275,1.431369,0.650071,0.381683,31.861463,29.540176,14.541720,5.548977,2.326966,28.263200,22.976141,7.838363,4.164370,2.241932,0.387514,0.290983,0.072326,0.118800,0.063932,57.466561,35.029806,8.030258,7.086346,3.293342,11.661920,6.166277,1.318832,1.186163,0.422014,64.874456,41.845133,16.436481,8.006796,3.564760,20.246502,10.897328,2.620462,2.759607,1.002759,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500053.885489,29.736292,15.643924,3.386902,3.385317,1.180233,34.785047,19.185590,1.903790,1.805294,0.862605,1.757544,1.321635,0.298608,0.242115,0.130693,37.061158,24.575641,5.425666,5.331570,2.336287,41.834076,37.366149,6.178605,6.803577,2.575363,10.950673,14.842802,3.732390,2.752893,1.129611,3.687167,4.035316,1.476900,0.690926,0.382479,30.746712,28.828222,13.454516,5.628707,2.485664,26.528113,21.195004,7.652955,4.255196,2.387905,0.380142,0.274967,0.071986,0.129431,0.066887,56.674885,33.724285,9.228913,7.659023,3.655325,11.660758,5.836201,1.418366,1.278023,0.450976,48.019850,36.203387,15.446179,7.639991,3.659654,19.952722,10.284532,2.872588,2.873099,1.086975,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500054.011481,26.586308,13.640314,3.795172,3.421825,1.195625,31.815327,16.584165,2.102893,1.818182,0.804453,1.597710,1.119806,0.333074,0.240789,0.141772,32.270547,21.114319,5.796809,5.454516,2.399334,36.737387,31.965609,6.942323,6.510308,2.577353,9.058932,13.401123,3.883103,2.813526,1.168258,3.100706,3.669119,1.432099,0.709644,0.369469,26.706440,27.151051,12.585439,5.577380,2.646068,22.536265,18.878595,7.435608,4.157871,2.432310,0.348446,0.253624,0.077535,0.133136,0.066532,50.284603,30.000514,10.421692,8.158519,3.971931,10.386190,5.069143,1.599562,1.350060,0.460034,31.668955,30.223109,14.172392,7.259966,3.654380,17.754359,8.888167,3.379012,2.936464,1.128200,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500054.137573,21.564984,11.094273,4.538774,3.373686,1.158261,26.018214,12.623794,2.246545,1.770557,0.732801,1.286599,0.864142,0.371121,0.228100,0.141425,24.958424,16.778868,6.224836,5.380244,2.383963,28.447549,24.811187,7.716623,5.963591,2.422400,6.647555,11.185375,3.791394,2.658972,1.145328,2.301482,3.114563,1.358669,0.699478,0.346630,20.668671,24.913114,11.877829,5.347471,2.769727,17.166379,16.341898,7.108073,3.876795,2.401899,0.297882,0.226926,0.087706,0.128664,0.063256,40.093160,24.692714,11.260245,8.368920,4.172637,8.193255,4.091480,1.825163,1.372097,0.448758,18.461469,24.889137,12.675003,6.827735,3.542510,14.196886,7.131516,4.071670,2.916880,1.119036,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500054.263665,16.240895,8.807675,5.439841,3.242961,1.079316,19.330053,8.492635,2.284069,1.679615,0.674479,0.914536,0.611800,0.392161,0.204488,0.130010,17.409451,12.710865,6.535353,5.105248,2.307410,19.478105,17.496133,8.221988,5.297137,2.159881,4.311993,8.538064,3.525447,2.341241,1.063145,1.506396,2.560240,1.334019,0.654813,0.319194,14.185553,22.865690,11.547349,4.969411,2.832944,11.693973,13.929697,6.764814,3.497760,2.340396,0.238483,0.194960,0.097798,0.118468,0.058365,29.223319,19.021247,11.517275,8.154271,4.211988,5.791572,3.164700,2.044981,1.327810,0.421657,12.193060,20.639236,11.065529,6.262489,3.329320,10.292859,5.509444,4.831715,2.801655,1.063466,4,3,1,4,4,4,3,4,4,1,4,3,4,4
1554500054.389757,12.181501,7.371673,6.367678,3.053480,0.976993,13.551219,5.224619,2.232489,1.577502,0.639603,0.596065,0.410571,0.389112,0.174089,0.111830,11.734909,9.788600,6.731710,4.693670,2.194494,12.361512,11.391326,8.324072,4.657547,1.870598,2.593898,5.955786,3.180631,1.967193,0.939328,0.918686,2.192307,1.396336,0.577790,0.293971,8.866086,21.904481,11.737208,4.566124,2.833002,7.274145,12.096988,6.554506,3.175958,2.282339,0.182335,0.162265,0.103204,0.107320,0.053577,20.960210,14.243936,11.172961,7.545696,4.096738,3.951914,2.504028,2.221102,1.228109,0.387085,10.156211,17.622373,9.572031,5.549121,3.043161,7.223432,4.431634,5.547773,2.616105,0.977983,4,3,1,4,4,4,4,4,4,1,4,3,4,4
1554500054.515749,10.328177,6.948173,7.352699,2.869159,0.874097,9.897670,3.334061,2.207038,1.503769,0.621031,0.412891,0.287869,0.374651,0.145412,0.093357,9.421302,8.369854,7.124030,4.284939,2.070179,8.967486,7.336325,8.183238,4.180013,1.632910,1.831204,3.964571,2.841079,1.648456,0.804150,0.642565,2.117580,1.521858,0.481720,0.277510,5.786362,22.579178,12.362001,4.278173,2.782683,4.634440,11.247241,6.520988,3.054700,2.234210,0.140001,0.137426,0.103998,0.099162,0.050466,17.260373,11.238835,10.617296,6.760035,3.885515,3.140203,2.208229,2.374472,1.116412,0.354499,12.127502,15.919975,8.693760,4.812529,2.742630,5.756838,4.072663,6.199284,2.429671,0.888211,4,3,1,4,4,4,4,4,4,1,4,3,4,4
1554500054.641741,10.270355,7.315293,8.469921,2.745665,0.789851,8.150185,2.693340,2.342821,1.481065,0.602670,0.366730,0.248148,0.369733,0.126300,0.080565,9.750662,8.309722,8.025025,4.010280,1.947453,8.501454,5.431265,8.070518,3.932803,1.490635,1.878758,2.854187,2.558729,1.453900,0.686469,0.643239,2.297437,1.664999,0.389612,0.273143,4.982567,24.490230,13.208888,4.189734,2.703827,3.612514,11.355439,6.583861,3.189486,2.170960,0.114856,0.127424,0.104902,0.095543,0.050043,17.477615,10.163829,10.326088,6.054043,3.662767,3.233712,2.239820,2.544956,1.036565,0.330528,15.590337,15.438258,8.858635,4.221601,2.499315,5.790282,4.347298,6.802904,2.307270,0.817536,4,3,1,4,4,4,4,4,4,1,4,3,4,4
1554500054.767733,10.614415,8.011705,9.747105,2.724074,0.734654,7.058143,2.776554,2.724539,1.506985,0.573372,0.384329,0.273327,0.392271,0.121503,0.076379,10.952424,9.084000,9.568884,3.952921,1.827136,9.170667,5.120133,8.243906,3.921861,1.445671,2.290952,2.598137,2.364378,1.389576,0.604402,0.759156,2.613583,1.798978,0.327208,0.280223,5.230233,26.658340,14.256308,4.282315,2.613900,3.220954,12.012059,6.673960,3.525065,2.061176,0.102936,0.132982,0.111651,0.094855,0.052325,18.859661,10.441092,10.630988,5.619123,3.506770,3.655808,2.448801,2.762859,1.015489,0.317466,19.149151,15.548130,10.085174,3.894311,2.357299,6.416425,4.959374,7.369564,2.288937,0.778988,4,3,1,4,4,4,4,4,4,1,4,3,4,4
1554500054.894025,10.462306,8.696057,11.049204,2.773207,0.711293,6.189815,3.157683,3.327228,1.541420,0.534465,0.407124,0.338481,0.442540,0.128744,0.079763,11.564663,10.187275,11.499937,4.056140,1.710349,9.491844,5.726915,8.687013,4.052758,1.471343,2.810381,2.938830,2.239002,1.403639,0.561892,0.890564,2.961774,1.922642,0.314436,0.294339,6.127595,28.476791,15.574578,4.468289,2.522212,3.344646,12.783522,6.724811,3.907731,1.896790,0.102022,0.147426,0.126318,0.093533,0.056384,19.830502,11.183940,11.437090,5.439223,3.460286,3.938301,2.674311,3.002067,1.035598,0.313458,21.127666,15.434276,11.852021,3.790816,2.322836,6.903113,5.612833,7.837567,2.341058,0.772432,4,3,1,4,4,4,4,4,4,1,4,3,4,4
1554500055.020117,9.433943,9.177215,12.209396,2.802785,0.712198,4.633515,3.642236,4.054821,1.529322,0.491452,0.401680,0.417138,0.513928,0.139932,0.086936,11.112551,11.240538,13.499964,4.150291,1.596770,9.269839,6.597698,9.387140,4.167364,1.523823,3.343348,3.614876,2.211226,1.416241,0.547954,0.980983,3.358028,2.078916,0.349508,0.307699,7.101408,30.755906,17.438232,4.609909,2.432477,3.581633,13.764702,6.838369,4.129328,1.703553,0.104949,0.160140,0.147241,0.087402,0.060760,19.410243,11.637051,12.464524,5.305316,3.498738,3.863609,2.790980,3.217975,1.047492,0.312339,21.504132,14.702630,13.550928,3.744400,2.357773,6.856256,6.066366,8.162792,2.368378,0.783428,4,3,1,4,4,4,4,4,4,1,4,3,4,4
